track_id	dataset	gt_bpm	det_bpm	label	sub_bass_ratio	spectral_flatness	attack_rise_time	mfcc_variance	contrast_variance
Albums-Latin_Jam5-03	BB	104.0	103.77	0	0.190927	0.003740	8.0000	888.3448	16.5510
Albums-Latin_Jam5-08	BB	104.0	103.69	0	0.117209	0.008316	8.0000	733.5429	12.8405
Albums-Latin_Jam5-12	BB	104.0	103.83	0	0.149749	0.001460	8.0000	542.1907	16.6549
Albums-Macumba-09	BB	96.0	192.02	1	0.288365	0.000248	8.0000	671.7470	22.3306
Albums-Macumba-10	BB	96.0	191.91	1	0.151529	0.000245	8.0000	416.0399	19.3444
Albums-Macumba-11	BB	100.0	199.95	1	0.146405	0.000320	8.0000	575.4327	18.8728
Albums-Macumba-12	BB	100.0	199.93	1	0.286207	0.000035	8.0000	828.1412	25.3982
Albums-Pais_Tropical-09	BB	100.0	199.45	1	0.438443	0.005821	8.0000	498.8655	14.6529
Albums-Pais_Tropical-10	BB	100.0	99.76	0	0.375765	0.004619	8.0000	777.0358	14.1948
Albums-Pais_Tropical-11	BB	100.0	199.52	1	0.212971	0.002258	8.0000	643.3907	14.8445
Albums-Pais_Tropical-12	BB	100.0	99.74	0	0.191514	0.002342	8.0000	385.4201	12.1561
Media-105611	BB	104.0	104.03	0	0.293696	0.008431	8.0000	1825.2487	24.9849
Media-105612	BB	104.0	104.03	0	0.187416	0.002813	8.0000	1672.4531	35.9825
Media-105613	BB	104.0	103.97	0	0.161849	0.004585	8.0000	1282.3690	27.1033
Media-105614	BB	104.0	104.04	0	0.380793	0.005271	9.0000	1272.2830	26.2954
Media-105615	BB	104.0	103.99	0	0.281668	0.003151	9.0000	1399.0087	27.6779
Media-106009	BB	88.0	176.03	1	0.016529	0.009601	8.0000	1062.5354	24.0334
Media-106010	BB	92.0	184.38	1	0.204152	0.001050	8.0000	977.8947	24.7538
Media-106011	BB	96.0	187.6	1	0.107183	0.000894	8.0000	1120.5239	36.3340
Media-106012	BB	100.0	199.82	1	0.178372	0.000854	8.0000	1012.4067	32.8178
Media-106110	BB	96.0	95.9	0	0.093965	0.001384	8.0000	898.4099	31.2717
Media-106111	BB	100.0	99.91	0	0.009401	0.002252	8.0000	1124.8386	30.4826
Media-106112	BB	100.0	200.0	1	0.008285	0.001698	8.0000	1250.3553	25.1204
Media-106113	BB	100.0	199.73	1	0.002644	0.001656	8.0000	1235.1595	23.5193
Media-106119	BB	84.0	167.99	1	0.373587	0.002701	8.0000	1027.6125	26.7509
Media-103511	BB	100.0	100.12	0	0.285470	0.002214	8.0000	1514.1560	43.3147
Media-103512	BB	100.0	99.97	0	0.343911	0.001275	8.0000	1031.6851	25.2372
Media-103513	BB	100.0	100.09	0	0.089302	0.004733	8.0000	1339.2518	31.3365
Media-103514	BB	104.0	104.1	0	0.275028	0.005094	8.0000	1467.9210	39.5502
Media-103608	BB	100.0	198.2	1	0.086381	0.001952	8.0000	1519.5507	30.1154
Media-103609	BB	100.0	99.86	0	0.102936	0.001045	8.0000	1247.6422	31.6674
Media-103610	BB	104.0	104.86	0	0.109104	0.001928	8.0000	1034.5736	23.5705
Media-103615	BB	76.0	150.72	1	0.000635	0.000045	8.0000	1042.0184	45.0629
Media-103616	BB	80.0	80.19	0	0.204717	0.001145	8.0000	1133.2726	47.8995
Media-103709	BB	96.0	185.13	1	0.010287	0.001050	8.0000	1155.5532	26.5461
Media-103710	BB	100.0	191.18	-1	0.295158	0.003329	8.0000	1448.4210	42.9790
Media-103711	BB	100.0	200.0	1	0.055572	0.000842	8.0000	1083.7013	36.0242
Media-103712	BB	100.0	198.01	1	0.154313	0.003636	8.0000	1820.9448	44.6204
Media-103717	BB	76.0	151.1	1	0.026460	0.001143	8.0000	1088.7010	35.3860
Media-103809	BB	100.0	99.51	0	0.001882	0.000521	8.0000	1298.8118	45.9317
Media-103810	BB	100.0	200.0	1	0.304363	0.000133	8.0000	1040.1646	32.8489
Media-103811	BB	100.0	100.0	0	0.191094	0.001980	8.0000	1296.7455	33.7525
Media-103812	BB	100.0	99.92	0	0.517732	0.003118	8.0000	1529.3978	39.6059
Media-103817	BB	76.0	152.13	1	0.116034	0.000938	8.0000	1201.6997	29.9699
Media-103818	BB	92.0	183.79	1	0.050342	0.000545	8.0000	1317.8131	32.2685
Media-103911	BB	88.0	142.39	-1	0.082365	0.000737	8.0000	1241.0972	34.1830
Media-103912	BB	92.0	184.54	1	0.153211	0.001325	8.0000	1323.6990	29.1413
Media-103913	BB	100.0	100.04	0	0.207126	0.002135	8.0000	1411.4722	43.8050
Media-103914	BB	100.0	99.43	0	0.098369	0.002314	8.0000	1438.2070	35.3395
Media-104005	BB	96.0	95.99	0	0.221899	0.001395	8.0000	1341.3153	31.2157
Media-104006	BB	100.0	199.68	1	0.184184	0.006981	8.0000	1567.7444	29.8563
Media-104007	BB	100.0	100.05	0	0.308516	0.003571	8.0000	1242.8945	37.8737
Media-104008	BB	100.0	100.21	0	0.213537	0.000843	8.0000	1368.3364	43.3436
Media-104112	BB	96.0	192.41	1	0.036352	0.000976	8.0000	1788.2439	42.9566
Media-104113	BB	100.0	99.84	0	0.366693	0.005408	8.0000	1279.9758	37.6563
Media-104114	BB	100.0	100.02	0	0.064299	0.001388	8.0000	1334.4003	38.4511
Media-104115	BB	96.0	190.13	1	0.025371	0.000582	8.0000	1230.4519	34.3964
Media-105209	BB	92.0	150.79	-1	0.068444	0.001230	8.0000	701.1243	13.6740
Media-105408	BB	92.0	174.08	-1	0.052826	0.001524	8.0000	1169.0901	36.2500
Media-105409	BB	92.0	184.45	1	0.550556	0.003832	8.0000	1696.7010	32.5336
Media-105410	BB	92.0	67.48	-1	0.620461	0.002024	8.0000	1134.1599	35.8369
Media-105411	BB	100.0	199.82	1	0.363106	0.001791	8.0000	1263.1556	33.6369
Media-105412	BB	100.0	133.43	-1	0.056939	0.005208	8.0000	1196.7291	30.7906
Media-105418	BB	76.0	149.74	1	0.328314	0.000635	8.0000	858.4528	37.5213
Media-105419	BB	76.0	151.73	1	0.003463	0.000983	8.0000	1417.0487	39.8398
Albums-AnaBelen_Veneo-02	BB	224.0	99.68	-1	0.132390	0.015153	9.0000	592.0089	15.0561
Albums-Cafe_Paradiso-01	BB	102.0	101.81	0	0.319400	0.017479	8.0000	567.4164	17.0053
Albums-Cafe_Paradiso-02	BB	100.0	200.0	1	0.271796	0.020743	8.0000	623.0490	16.7263
Albums-Cafe_Paradiso-03	BB	102.0	101.78	0	0.178740	0.043324	8.0000	680.0414	17.9570
Albums-Cafe_Paradiso-04	BB	100.0	133.11	-1	0.157213	0.015501	8.0000	487.3828	11.9531
Albums-Fire-02	BB	104.0	103.91	0	0.376786	0.007750	8.0000	845.5114	13.9416
Albums-Fire-09	BB	104.0	123.72	-1	0.349571	0.007456	8.0000	944.4597	15.2705
Albums-Fire-15	BB	104.0	103.97	0	0.265435	0.008685	8.0000	626.2216	13.0776
Albums-Latin_Jam-03	BB	104.0	103.76	0	0.478169	0.023205	8.0000	557.4770	15.0028
Albums-Latin_Jam-06	BB	104.0	103.57	0	0.109598	0.023154	8.0000	615.2563	14.2778
Albums-Latin_Jam-09	BB	104.0	103.81	0	0.225179	0.039519	8.0000	914.8287	15.3325
Albums-Latin_Jam-15	BB	104.0	103.67	0	0.127133	0.020742	8.0000	593.2060	14.1850
Albums-Latin_Jam2-01	BB	102.0	101.71	0	0.343410	0.021965	8.0000	793.8434	12.6013
Albums-Latin_Jam2-02	BB	104.0	103.7	0	0.269186	0.014870	8.0000	753.8889	14.5045
Albums-Latin_Jam2-03	BB	102.0	103.74	0	0.282441	0.032168	8.0000	600.5894	12.3246
Albums-Latin_Jam2-14	BB	104.0	103.83	0	0.389739	0.011984	8.0000	671.7413	14.8208
Albums-Latin_Jam3-04	BB	100.0	100.08	0	0.420794	0.033721	8.0000	424.0856	11.6587
Albums-Latin_Jam3-05	BB	100.0	100.07	0	0.356177	0.030728	8.5000	555.6929	16.2256
Albums-Latin_Jam3-06	BB	100.0	99.96	0	0.239200	0.013609	8.0000	520.3613	14.7319
Albums-Latin_Jam4-02	BB	104.0	103.73	0	0.416140	0.023878	8.0000	542.7725	11.4497
Albums-Latin_Jam4-07	BB	104.0	103.67	0	0.330451	0.017912	8.0000	542.7482	13.4247
Albums-Latin_Jam4-12	BB	104.0	103.76	0	0.185490	0.027407	8.0000	576.3708	13.8354
Albums-Latin_Jam5-01	BB	100.0	199.55	1	0.374176	0.013687	9.0000	779.0200	14.8254
Albums-Latin_Jam5-06	BB	100.0	99.95	0	0.214854	0.010615	8.0000	864.1107	14.6736
Albums-Latin_Jam5-10	BB	100.0	99.84	0	0.120458	0.011918	8.0000	1001.7139	17.0361
Albums-Latino_Latino-03	BB	202.0	132.58	-1	0.110730	0.005258	8.0000	1108.7177	17.9931
Albums-Macumba-05	BB	100.0	99.91	0	0.334131	0.001539	9.0000	741.7703	25.2871
Albums-Macumba-06	BB	100.0	100.06	0	0.228201	0.000829	8.0000	626.5630	21.2826
Albums-Macumba-07	BB	100.0	100.0	0	0.393022	0.000952	8.0000	693.2733	21.9818
Albums-Macumba-08	BB	100.0	99.99	0	0.318335	0.000859	8.0000	625.5867	22.6959
Albums-Pais_Tropical-01	BB	100.0	99.8	0	0.174662	0.025592	8.0000	513.6932	12.4242
Albums-Pais_Tropical-02	BB	100.0	99.78	0	0.478511	0.025894	8.0000	603.7889	15.2066
Albums-Pais_Tropical-03	BB	100.0	101.7	0	0.306692	0.014458	8.0000	681.8909	14.5550
Albums-Pais_Tropical-04	BB	100.0	99.64	0	0.422810	0.017298	9.0000	534.3190	12.5517
Media-103501	BB	100.0	133.86	-1	0.096399	0.012805	9.0000	2103.4592	39.5148
Media-103502	BB	100.0	99.72	0	0.158106	0.013421	8.0000	1429.8021	34.3961
Media-103503	BB	100.0	99.8	0	0.142278	0.015569	8.0000	1639.5200	40.3800
Media-103504	BB	100.0	101.82	0	0.095143	0.008375	8.0000	1946.3862	42.2397
Media-103505	BB	100.0	133.2	-1	0.186661	0.042578	8.0000	1946.2771	37.9756
Media-103506	BB	92.0	184.52	1	0.202623	0.010920	8.0000	1366.9728	33.8855
Media-103605	BB	100.0	99.98	0	0.445740	0.019026	8.0000	1358.4052	33.7323
Media-103606	BB	102.0	136.43	-1	0.361137	0.012281	8.0000	1471.4286	27.5986
Media-103607	BB	104.0	104.0	0	0.507213	0.018766	8.0000	1159.9828	27.0352
Media-103618	BB	88.0	177.0	1	0.273997	0.015454	8.0000	1800.1010	34.7738
Media-103705	BB	104.0	103.2	0	0.284960	0.012926	8.0000	1436.2251	29.2743
Media-103706	BB	104.0	103.74	0	0.324619	0.020253	8.0000	1617.0399	40.4143
Media-103707	BB	102.0	101.97	0	0.210734	0.020200	8.0000	1513.2179	24.6658
Media-103708	BB	102.0	101.82	0	0.463255	0.033726	8.0000	1436.6798	24.6767
Media-103715	BB	68.0	137.15	1	0.188990	0.001117	8.0000	1716.6412	30.0716
Media-103805	BB	102.0	101.94	0	0.205867	0.021144	8.0000	1441.8451	31.8580
Media-103806	BB	102.0	101.97	0	0.344765	0.011208	8.0000	1666.6875	31.5443
Media-103807	BB	102.0	102.17	0	0.210735	0.014108	8.0000	1520.9491	32.4356
Media-103808	BB	102.0	101.9	0	0.383712	0.013541	9.0000	1323.9758	30.7354
Media-103815	BB	96.0	96.1	0	0.237584	0.014612	9.0000	1711.9812	53.4099
Media-103901	BB	102.0	101.4	0	0.393496	0.006709	8.0000	1760.0320	42.9440
Media-103902	BB	100.0	99.68	0	0.368175	0.016983	8.0000	1638.7096	31.9919
Media-103903	BB	102.0	102.27	0	0.227058	0.026596	8.0000	1719.7762	46.3765
Media-103904	BB	100.0	99.64	0	0.542064	0.006973	9.0000	1359.9269	28.4046
Media-103905	BB	102.0	199.19	1	0.067155	0.009828	8.0000	1744.1655	40.2122
Media-104001	BB	102.0	102.04	0	0.219545	0.015058	8.0000	1707.8894	36.0125
Media-104002	BB	102.0	102.06	0	0.472257	0.014550	8.0000	1348.0892	26.0602
Media-104003	BB	100.0	100.11	0	0.375149	0.015288	8.0000	1436.8228	34.5774
Media-104004	BB	98.0	195.74	1	0.259879	0.009192	8.0000	1300.4564	29.1788
Media-104101	BB	102.0	100.9	0	0.357584	0.030790	9.0000	1302.3293	25.8413
Media-104102	BB	102.0	101.45	0	0.322125	0.029068	8.0000	1716.5594	31.6415
Media-104103	BB	102.0	101.98	0	0.492423	0.016105	8.0000	1522.9768	29.9230
Media-104104	BB	100.0	99.03	0	0.443427	0.023416	8.0000	1367.2546	28.5254
Media-104105	BB	102.0	101.52	0	0.090159	0.004293	8.0000	1938.3730	26.8980
Media-105401	BB	100.0	99.86	0	0.312369	0.015752	8.0000	1118.2180	31.0575
Media-105402	BB	100.0	99.89	0	0.451492	0.005660	8.0000	1266.2644	31.8637
Media-105403	BB	102.0	102.15	0	0.231694	0.022232	9.0000	1240.5044	31.5209
Media-105404	BB	102.0	101.23	0	0.562870	0.007275	9.0000	1163.9193	32.7346
Media-105416	BB	88.0	175.52	1	0.187422	0.007660	8.0000	1179.4222	24.0638
Media-105606	BB	100.0	99.92	0	0.137505	0.012728	8.0000	1793.1372	45.2732
Media-105607	BB	100.0	99.93	0	0.273961	0.027075	9.0000	1107.9208	24.1229
Media-105608	BB	100.0	100.03	0	0.351518	0.026945	8.0000	1187.8054	23.5718
Media-105609	BB	100.0	149.75	-1	0.404468	0.017017	8.0000	1406.6564	29.1092
Media-106001	BB	100.0	133.41	-1	0.589683	0.040549	8.0000	1287.3948	19.1634
Media-106002	BB	102.0	101.33	0	0.299957	0.028191	8.0000	1241.7747	27.4514
Media-106003	BB	102.0	101.91	0	0.222969	0.008598	8.0000	1099.7776	22.8454
Media-106004	BB	102.0	102.21	0	0.406676	0.021687	8.0000	1158.4683	29.6609
Media-106106	BB	96.0	96.02	0	0.172516	0.014427	9.0000	1052.3011	24.4949
Media-106107	BB	100.0	99.84	0	0.211104	0.045015	8.0000	1038.7462	19.2722
Media-106108	BB	102.0	136.04	-1	0.317727	0.009368	8.0000	1283.1749	30.6336
Media-106109	BB	102.0	101.83	0	0.261684	0.040418	8.0000	1106.8684	21.5051
Media-106118	BB	74.0	146.3	1	0.119502	0.002796	8.0000	1344.3536	27.0741
Albums-Ballroom_Classics4-06	BB	128.0	127.48	0	0.046880	0.001034	8.0000	1259.9692	25.9956
Albums-Ballroom_Classics4-07	BB	128.0	128.56	0	0.089493	0.002841	8.0000	1407.0839	32.3934
Albums-Ballroom_Classics4-08	BB	128.0	127.19	0	0.131449	0.002086	8.0000	1310.7185	28.8481
Albums-Ballroom_Classics4-09	BB	128.0	127.99	0	0.026199	0.001281	8.0000	1343.4568	40.1138
Albums-Ballroom_Classics4-10	BB	128.0	127.76	0	0.328376	0.001003	8.0000	964.4687	29.5799
Albums-Ballroom_Magic-06	BB	128.0	127.48	0	0.146538	0.005776	8.0000	500.6978	13.6315
Albums-Ballroom_Magic-07	BB	128.0	128.14	0	0.160925	0.003127	8.0000	640.8308	19.2714
Albums-Ballroom_Magic-08	BB	128.0	127.78	0	0.145837	0.006159	8.0000	818.2631	18.3644
Albums-Chrisanne1-04	BB	128.0	126.22	0	0.023754	0.005883	8.0000	771.6816	15.6326
Albums-Chrisanne1-05	BB	132.0	131.85	0	0.043364	0.009391	8.0000	704.0872	12.7385
Albums-Chrisanne1-06	BB	128.0	128.33	0	0.057434	0.006814	8.0000	705.3470	15.8818
Albums-Chrisanne2-04	BB	132.0	134.3	0	0.048933	0.006361	8.0000	842.7596	15.2627
Albums-Chrisanne2-05	BB	128.0	131.44	0	0.207884	0.005893	8.0000	631.4205	14.8302
Albums-Chrisanne2-06	BB	128.0	129.83	0	0.056983	0.005479	8.0000	522.7413	13.5863
Albums-Chrisanne3-04	BB	132.0	138.37	-1	0.230828	0.006055	8.0000	628.9998	14.5786
Albums-Chrisanne3-05	BB	128.0	132.89	0	0.156675	0.007338	8.0000	754.8249	18.8330
Albums-Chrisanne3-06	BB	128.0	127.95	0	0.036880	0.010868	8.0000	903.8558	16.4767
Albums-Step_By_Step-05	BB	128.0	128.46	0	0.243801	0.000577	8.0000	1316.3885	35.8700
Albums-Step_By_Step-06	BB	128.0	128.85	0	0.073925	0.000675	9.0000	1560.5803	32.1633
Albums-Step_By_Step-07	BB	128.0	173.65	-1	0.127834	0.000847	8.0000	1210.3064	35.7232
Albums-Step_By_Step-08	BB	128.0	128.43	0	0.114442	0.000367	8.0000	1163.9844	39.3829
Albums-StrictlyDancing_Tango-01	BB	112.0	111.85	0	0.053201	0.001783	8.0000	1368.8749	46.2772
Albums-StrictlyDancing_Tango-02	BB	116.0	115.9	0	0.135458	0.000908	8.0000	1344.4556	44.0471
Albums-StrictlyDancing_Tango-03	BB	116.0	173.69	-1	0.199366	0.000839	8.0000	1372.4696	36.8838
Albums-StrictlyDancing_Tango-04	BB	116.0	118.35	0	0.019783	0.001252	8.0000	1149.9769	42.9417
Albums-StrictlyDancing_Tango-05	BB	116.0	117.53	0	0.005537	0.000295	8.0000	1052.7888	35.7278
Albums-StrictlyDancing_Tango-06	BB	120.0	118.41	0	0.142565	0.000911	8.5000	1164.7048	46.1553
Albums-StrictlyDancing_Tango-07	BB	120.0	121.17	0	0.152422	0.001318	8.0000	1313.2407	41.8290
Albums-StrictlyDancing_Tango-08	BB	120.0	61.67	2	0.009489	0.000675	9.0000	1362.5165	42.0474
Albums-StrictlyDancing_Tango-09	BB	120.0	126.62	-1	0.021418	0.000926	8.5000	1207.9561	36.4465
Albums-StrictlyDancing_Tango-10	BB	120.0	123.47	0	0.023457	0.000882	8.0000	1278.3958	37.9980
Albums-StrictlyDancing_Tango-11	BB	124.0	119.94	0	0.186485	0.001654	9.0000	1211.5243	40.1880
Albums-StrictlyDancing_Tango-12	BB	124.0	121.7	0	0.120845	0.001590	9.0000	1099.6903	41.9319
Albums-StrictlyDancing_Tango-13	BB	128.0	122.25	-1	0.082446	0.001249	8.0000	1190.9858	35.8965
Albums-StrictlyDancing_Tango-14	BB	128.0	127.99	0	0.019479	0.000925	8.0000	1217.5702	40.7821
Albums-StrictlyDancing_Tango-15	BB	132.0	132.82	0	0.018074	0.001698	8.0000	1366.8876	43.3773
Media-100605	BB	128.0	127.97	0	0.194356	0.000237	8.0000	453.1328	24.4486
Media-100606	BB	128.0	127.85	0	0.086857	0.000453	8.0000	780.7551	24.2941
Media-100607	BB	128.0	127.94	0	0.188127	0.000651	8.0000	771.8079	26.3486
Media-103304	BB	132.0	132.16	0	0.002971	0.001119	9.0000	1271.7244	32.5057
Media-103305	BB	128.0	127.9	0	0.069948	0.000485	8.0000	983.7579	38.2122
Media-103306	BB	128.0	131.18	0	0.000903	0.001395	8.0000	1565.0636	38.5255
Media-104206	BB	128.0	128.13	0	0.299938	0.000769	9.0000	1151.6997	38.6739
Media-104207	BB	128.0	127.76	0	0.302747	0.004418	8.0000	1353.6309	33.4764
Media-104208	BB	128.0	128.0	0	0.219175	0.000854	8.0000	1508.3798	36.8741
Media-104304	BB	120.0	118.94	0	0.014818	0.003684	8.0000	1099.0648	28.8358
Media-104305	BB	128.0	62.94	2	0.090362	0.003411	8.0000	1344.4172	41.0224
Media-104306	BB	128.0	128.04	0	0.165275	0.006838	8.0000	1119.0089	29.6144
Media-104404	BB	128.0	132.66	0	0.138719	0.008227	8.0000	1367.1431	27.9429
Media-104405	BB	128.0	128.29	0	0.001408	0.000835	8.0000	1396.1267	26.3494
Media-104505	BB	128.0	127.23	0	0.115372	0.000474	8.0000	1406.2806	36.7905
Media-104506	BB	128.0	128.26	0	0.124178	0.003507	9.0000	1309.6259	36.2105
Media-104605	BB	128.0	127.49	0	0.132400	0.006975	8.0000	1524.7515	27.7312
Media-104606	BB	128.0	131.62	0	0.009187	0.013004	9.0000	1550.1962	32.9167
Media-104706	BB	128.0	128.06	0	0.024651	0.003078	8.0000	1490.6370	33.2186
Media-104707	BB	128.0	177.77	-1	0.145726	0.007719	8.0000	1286.9200	31.9007
Media-104708	BB	128.0	129.12	0	0.080522	0.004100	8.0000	1356.2957	34.6470
Media-104709	BB	128.0	64.86	2	0.019540	0.000469	8.0000	1118.4952	32.6804
Media-104710	BB	132.0	135.0	0	0.079160	0.001161	8.0000	1262.9136	29.8914
Media-104806	BB	132.0	132.59	0	0.187995	0.003960	8.0000	1169.9966	34.1825
Media-104807	BB	132.0	132.28	0	0.217925	0.005036	8.0000	1057.7385	32.2098
Media-104808	BB	132.0	131.11	0	0.203600	0.000576	8.0000	963.3690	32.9881
Media-104906	BB	128.0	128.12	0	0.227550	0.004479	8.0000	1119.7072	32.7852
Media-104907	BB	128.0	124.72	0	0.272036	0.002656	8.0000	1137.0735	44.3496
Media-105008	BB	128.0	126.12	0	0.056896	0.002768	8.0000	1476.7990	32.4801
Media-105009	BB	124.0	83.27	-1	0.019116	0.003630	8.0000	1322.6202	27.9992
Media-105107	BB	128.0	128.38	0	0.132527	0.005489	8.0000	1184.4282	27.5370
Media-105108	BB	128.0	127.99	0	0.115155	0.002035	8.0000	1238.5132	28.4686
Media-105109	BB	128.0	133.29	-1	0.073364	0.003670	8.0000	1314.4191	29.3965
Media-105305	BB	128.0	127.1	0	0.080030	0.002112	8.0000	1138.4376	23.7445
Media-105306	BB	128.0	128.14	0	0.090315	0.001673	9.0000	1275.6099	24.6671
Media-105317	BB	128.0	127.91	0	0.305755	0.002533	8.0000	1131.8840	24.8356
Media-105505	BB	128.0	64.06	2	0.081414	0.001112	8.0000	941.3547	29.6696
Media-105506	BB	128.0	128.04	0	0.076451	0.001547	8.0000	1292.4817	36.5274
Media-105507	BB	128.0	127.93	0	0.091334	0.000603	8.0000	890.4366	28.0402
Media-105508	BB	128.0	127.93	0	0.113188	0.000904	8.0000	1032.1466	29.2305
Media-105705	BB	128.0	128.03	0	0.176706	0.001067	8.0000	1095.1200	26.4246
Media-105706	BB	128.0	127.78	0	0.303889	0.005486	8.0000	1180.2068	25.8896
Media-105707	BB	128.0	128.05	0	0.191244	0.002734	8.0000	1188.9233	26.8395
Media-105806	BB	128.0	127.84	0	0.143251	0.002328	8.0000	1631.2511	34.7482
Media-105807	BB	128.0	62.72	2	0.144157	0.000889	8.0000	1346.7417	41.1827
Media-105808	BB	128.0	127.59	0	0.015773	0.001695	9.0000	1383.8837	41.3481
Media-105903	BB	132.0	130.51	0	0.154067	0.000225	8.0000	1321.8635	26.3911
Media-105904	BB	132.0	66.78	2	0.003140	0.000557	8.0000	1208.2970	30.6949
Media-105905	BB	128.0	131.52	0	0.002634	0.000153	9.0000	1771.8502	43.5554
Media-105906	BB	128.0	134.65	-1	0.023653	0.003683	8.0000	1238.3619	26.4202
Albums-Ballroom_Classics4-11	BB	174.0	173.41	0	0.080630	0.000632	8.0000	1127.9485	31.0593
Albums-Ballroom_Classics4-12	BB	174.0	173.37	0	0.263408	0.000646	8.0000	1182.0713	27.1944
Albums-Ballroom_Classics4-13	BB	174.0	186.14	-1	0.025477	0.000824	8.0000	918.9196	25.6904
Albums-Ballroom_Classics4-14	BB	174.0	174.03	0	0.294373	0.001047	8.0000	1102.8328	27.9188
Albums-Ballroom_Magic-09	BB	177.0	60.0	3	0.089807	0.002594	8.0000	395.7725	14.3445
Albums-Ballroom_Magic-10	BB	180.0	60.05	3	0.212446	0.001776	8.0000	466.5327	13.2915
Albums-Ballroom_Magic-11	BB	180.0	180.82	0	0.080572	0.003912	8.0000	470.7784	15.7249
Albums-Chrisanne1-07	BB	180.0	167.39	-1	0.147690	0.007506	8.0000	400.7921	11.9812
Albums-Chrisanne1-08	BB	180.0	174.09	0	0.053493	0.003862	8.0000	714.0790	14.0189
Albums-Chrisanne2-07	BB	174.0	173.58	0	0.043744	0.002016	8.0000	485.4466	18.1898
Albums-Chrisanne3-07	BB	174.0	114.9	-1	0.159728	0.003428	8.0000	1011.2681	15.5688
Albums-Chrisanne3-08	BB	180.0	176.36	0	0.025286	0.010865	8.0000	327.4297	12.0116
Albums-Chrisanne3-09	BB	180.0	60.0	3	0.191070	0.008738	8.0000	509.2419	14.1139
Albums-Step_By_Step-09	BB	180.0	180.0	0	0.053832	0.001039	8.0000	1397.6154	39.8441
Albums-Step_By_Step-10	BB	180.0	178.8	0	0.059568	0.000102	8.0000	726.6871	28.2841
Albums-Step_By_Step-11	BB	180.0	178.97	0	0.177879	0.000527	8.0000	1199.4830	25.2655
Media-100608	BB	180.0	60.02	3	0.281955	0.000106	8.0000	598.9812	21.4123
Media-100609	BB	174.0	173.8	0	0.118170	0.000246	8.0000	936.4313	33.4113
Media-100610	BB	177.0	176.97	0	0.306596	0.000244	8.0000	305.2056	15.1383
Media-103307	BB	180.0	180.13	0	0.002449	0.005163	8.0000	1632.2654	31.0062
Media-103308	BB	180.0	176.09	0	0.249524	0.000342	8.0000	855.8145	33.9967
Media-103315	BB	180.0	180.49	0	0.015465	0.000906	8.0000	1342.6086	34.4096
Media-104209	BB	180.0	60.0	3	0.246031	0.000469	8.0000	967.6038	27.8873
Media-104210	BB	177.0	60.0	3	0.419100	0.000462	8.0000	1418.1307	30.5888
Media-104211	BB	180.0	176.53	0	0.023686	0.000305	8.0000	957.6113	36.3240
Media-104212	BB	180.0	60.16	3	0.475449	0.000471	8.0000	1059.7920	35.0662
Media-104307	BB	180.0	179.77	0	0.068527	0.009165	8.0000	1308.1653	29.3185
Media-104308	BB	180.0	183.36	0	0.053502	0.001173	8.0000	1274.6487	28.3564
Media-104309	BB	180.0	60.0	3	0.053852	0.002277	8.0000	1228.1334	25.1387
Media-104406	BB	180.0	184.16	0	0.021314	0.000466	8.0000	1043.7472	24.2865
Media-104407	BB	180.0	177.77	0	0.002560	0.002655	8.0000	1142.4254	28.6822
Media-104408	BB	180.0	179.61	0	0.013231	0.016568	9.0000	1225.6913	28.2182
Media-104409	BB	180.0	60.24	3	0.079150	0.001389	8.0000	1380.4341	41.7135
Media-104507	BB	180.0	60.7	3	0.021218	0.000976	8.0000	1053.3059	28.2668
Media-104508	BB	180.0	177.66	0	0.137661	0.002532	8.5000	1211.1886	30.8167
Media-104607	BB	180.0	182.81	0	0.023397	0.002263	8.0000	1178.5890	29.0003
Media-104608	BB	180.0	162.54	-1	0.042505	0.004129	8.0000	1170.2491	30.7967
Media-104609	BB	180.0	178.26	0	0.063771	0.002058	8.0000	887.8665	25.1866
Media-104711	BB	177.0	175.47	0	0.085384	0.003199	8.0000	1415.6794	34.1804
Media-104712	BB	180.0	60.13	3	0.039505	0.001849	8.0000	1078.0969	30.4835
Media-104809	BB	180.0	179.15	0	0.054880	0.000838	8.0000	945.7953	27.7034
Media-104810	BB	180.0	185.33	0	0.061807	0.002288	8.0000	927.7802	26.5100
Media-104811	BB	180.0	177.82	0	0.032611	0.000785	8.0000	836.2764	28.9088
Media-104908	BB	180.0	60.7	3	0.051282	0.000838	8.0000	1186.6459	32.2210
Media-104909	BB	180.0	178.3	0	0.024937	0.001621	8.0000	1239.8400	29.2149
Media-105010	BB	180.0	60.42	3	0.054921	0.002481	8.0000	936.0127	25.4460
Media-105011	BB	180.0	60.16	3	0.076352	0.002893	8.0000	950.2198	26.1252
Media-105110	BB	174.0	170.09	0	0.058931	0.000601	8.0000	1113.1254	29.6702
Media-105111	BB	177.0	173.19	0	0.021049	0.002460	8.0000	1206.6743	28.3092
Media-105112	BB	177.0	60.6	3	0.056933	0.001630	8.0000	1204.5465	32.5827
Media-105307	BB	177.0	160.92	-1	0.040289	0.000794	8.0000	1047.3806	24.3941
Media-105308	BB	177.0	177.09	0	0.187197	0.000839	8.0000	1188.9783	25.4040
Media-105309	BB	177.0	172.06	0	0.089576	0.002514	8.0000	1053.6073	27.0390
Media-105318	BB	177.0	177.82	0	0.339208	0.003216	8.0000	953.1678	26.6324
