track_id	dataset	gt_bpm	det_bpm	label	n_beats	bpm_librosa	best_shift	best_score	prominence	is_ternary_top	is_edm_phrase_top	sim_1	sim_2	sim_3	sim_4	sim_6	sim_8	sim_12	sim_16	sim_32
Media-104015	BB	164.0	164.42	0	77	161.50	8	0.883637	0.105615	0	1	0.808799	0.754837	0.729168	0.776598	0.779446	0.883637	0.786626	0.822637	0.768934
Media-104016	BB	172.0	171.1	0	45	86.13	4	0.973717	0.023032	0	0	0.956861	0.961222	0.949146	0.973717	0.950573	0.963509	0.950797	0.948200	0.922606
Media-104017	BB	172.0	172.28	0	41	86.13	16	0.978486	0.009238	0	1	0.969500	0.964360	0.959058	0.972290	0.962121	0.978124	0.971622	0.978486	0.968995
Media-104116	BB	136.0	136.23	0	70	136.00	16	0.978431	0.006224	0	1	0.962365	0.972207	0.958911	0.975107	0.972209	0.973045	0.974098	0.978431	0.970860
Media-104117	BB	172.0	172.03	0	38	86.13	2	0.994235	0.000971	0	0	0.994022	0.994235	0.993755	0.994052	0.993724	0.992738	0.992406	0.992805	0.987294
Media-104118	BB	172.0	172.02	0	86	172.27	1	0.941337	0.017105	0	1	0.941337	0.924662	0.923803	0.931727	0.911902	0.921583	0.915472	0.936751	0.928329
Media-104119	BB	172.0	172.58	0	44	86.13	1	0.977379	0.003266	1	0	0.977379	0.973411	0.971802	0.974209	0.974673	0.974223	0.975268	0.974017	0.962272
Media-105413	BB	160.0	159.38	0	79	161.50	1	0.933847	0.017500	0	1	0.933847	0.926938	0.909149	0.904487	0.918781	0.930382	0.901522	0.927095	0.913913
Media-105414	BB	172.0	173.4	0	42	86.13	4	0.955248	0.005276	0	0	0.947843	0.948626	0.950490	0.955248	0.944591	0.954207	0.952091	0.949804	0.950138
Media-105415	BB	172.0	170.03	0	44	83.35	32	0.956128	0.039442	0	1	0.891552	0.944033	0.900652	0.922519	0.930091	0.941238	0.900065	0.910853	0.956128
Media-105420	BB	124.0	61.54	2	29	61.52	16	0.981925	0.050797	0	1	0.931128	0.925483	0.926700	0.961622	0.923592	0.951876	0.961359	0.981925	0.000000
Media-106015	BB	168.0	170.66	0	85	172.27	4	0.954474	0.031823	0	0	0.927438	0.913969	0.912234	0.954474	0.917834	0.943168	0.938184	0.934255	0.917864
Media-106016	BB	172.0	172.24	0	44	86.13	1	0.941606	0.029668	0	0	0.941606	0.926982	0.921504	0.922452	0.915956	0.907918	0.895201	0.895655	0.883856
Media-106017	BB	172.0	171.98	0	45	86.13	1	0.986611	0.010214	0	1	0.986611	0.984154	0.977629	0.976142	0.970596	0.967089	0.976653	0.986569	0.973838
Media-106114	BB	168.0	167.72	0	33	83.35	12	0.963026	0.013284	0	1	0.946269	0.955022	0.942609	0.960165	0.948689	0.950795	0.963026	0.956911	0.938411
Media-106115	BB	172.0	170.71	0	86	172.27	4	0.941381	0.027341	0	0	0.925568	0.927948	0.909615	0.941381	0.918466	0.920568	0.904051	0.900423	0.895792
Media-106116	BB	172.0	172.0	0	88	172.27	4	0.950171	0.014799	0	1	0.941938	0.933752	0.928072	0.950171	0.929589	0.935108	0.935636	0.944249	0.942752
Albums-AnaBelen_Veneo-11	BB	214.0	105.29	2	49	103.36	2	0.955730	0.015634	0	1	0.948610	0.955730	0.924067	0.941444	0.940752	0.932673	0.939440	0.953093	0.921445
Albums-Ballroom_Classics4-18	BB	200.0	199.78	0	42	99.38	4	0.896919	0.009710	0	1	0.895395	0.888659	0.880420	0.896919	0.868673	0.890500	0.885759	0.885447	0.891166
Albums-Ballroom_Classics4-19	BB	204.0	101.5	2	51	103.36	32	0.906548	0.052460	0	1	0.867399	0.881623	0.858870	0.844234	0.831036	0.820128	0.849305	0.874262	0.906548
Albums-Ballroom_Classics4-20	BB	204.0	101.32	2	51	103.36	1	0.889101	0.038836	0	1	0.889101	0.845416	0.856008	0.851165	0.837532	0.836082	0.856587	0.849366	0.857536
Albums-Ballroom_Magic-15	BB	208.0	103.79	2	51	103.36	16	0.948366	0.099285	0	1	0.898125	0.836042	0.835218	0.855611	0.809590	0.872462	0.842550	0.948366	0.909228
Albums-Ballroom_Magic-16	BB	204.0	101.9	2	50	99.38	2	0.981014	0.008631	1	0	0.964642	0.981014	0.961739	0.979021	0.974174	0.972827	0.971939	0.973010	0.958974
Albums-Ballroom_Magic-17	BB	200.0	99.7	2	50	99.38	1	0.916867	0.029097	0	0	0.916867	0.881169	0.890219	0.915908	0.888474	0.890958	0.879169	0.887065	0.858497
Albums-Chrisanne1-12	BB	200.0	99.76	2	49	99.38	4	0.947807	0.012682	1	0	0.944413	0.931715	0.939885	0.947807	0.913332	0.938535	0.934494	0.935755	0.902316
Albums-Chrisanne1-13	BB	200.0	148.96	-1	99	198.77	1	0.877450	0.073395	0	1	0.877450	0.791906	0.794866	0.802638	0.767443	0.827902	0.805470	0.850522	0.850061
Albums-Chrisanne1-14	BB	200.0	174.95	-1	98	198.77	1	0.922645	0.080701	1	0	0.922645	0.876942	0.852881	0.839832	0.837296	0.849432	0.833776	0.844056	0.839594
Albums-Chrisanne2-11	BB	200.0	196.09	0	47	99.38	1	0.895561	0.065565	0	1	0.895561	0.843053	0.835738	0.833011	0.816403	0.823815	0.826981	0.824797	0.838652
Albums-Chrisanne2-12	BB	204.0	101.86	2	50	103.36	2	0.954473	0.014213	0	1	0.949218	0.954473	0.926541	0.943768	0.940879	0.932211	0.939640	0.950100	0.918570
Albums-Chrisanne3-13	BB	204.0	102.29	2	52	99.38	1	0.961377	0.012639	0	1	0.961377	0.953761	0.946829	0.948728	0.943343	0.941309	0.950786	0.952523	0.948748
Albums-Chrisanne3-14	BB	200.0	100.62	2	47	99.38	16	0.916900	0.024465	1	1	0.910154	0.887347	0.899272	0.891488	0.879799	0.893382	0.895236	0.916900	0.875058
Albums-Chrisanne3-15	BB	204.0	103.46	2	50	103.36	4	0.930071	0.027161	0	0	0.910586	0.925730	0.885890	0.930071	0.898036	0.910128	0.907784	0.898011	0.890486
Albums-Step_By_Step-15	BB	153.0	193.33	-1	47	103.36	8	0.913265	0.020633	0	0	0.903258	0.883123	0.892775	0.900265	0.892488	0.913265	0.886821	0.892830	0.830202
Albums-Step_By_Step-16	BB	153.0	102.37	-1	52	103.36	2	0.921632	0.039150	0	1	0.882442	0.921632	0.867140	0.911649	0.900922	0.882522	0.868349	0.859309	0.920673
Albums-Step_By_Step-17	BB	153.0	101.77	-1	48	99.38	16	0.922508	0.037239	0	1	0.892503	0.903872	0.874562	0.885615	0.870476	0.864496	0.884923	0.922508	0.886154
Albums-Step_By_Step-18	BB	153.0	102.01	-1	100	198.77	1	0.970293	0.036329	1	0	0.970293	0.949011	0.939396	0.937919	0.932375	0.935554	0.931027	0.931224	0.901393
Media-100614	BB	204.0	106.16	-1	52	103.36	4	0.925053	0.073009	0	1	0.849477	0.809226	0.825827	0.925053	0.818198	0.898732	0.890709	0.909286	0.854610
Media-100615	BB	204.0	199.92	0	49	103.36	1	0.952436	0.042699	0	0	0.952436	0.932408	0.917605	0.917996	0.913270	0.906204	0.901858	0.893901	0.852996
Media-100616	BB	204.0	103.81	2	46	103.36	16	0.944130	0.057596	0	1	0.883051	0.862207	0.855823	0.914686	0.855274	0.890329	0.890017	0.944130	0.907140
Media-103312	BB	200.0	199.85	0	48	99.38	1	0.959283	0.006296	0	1	0.959283	0.957211	0.953563	0.952410	0.946732	0.957992	0.940463	0.957657	0.924565
Media-103313	BB	204.0	142.77	-1	103	198.77	1	0.952315	0.021944	0	1	0.952315	0.933167	0.931831	0.931026	0.929716	0.929525	0.924616	0.929006	0.935871
Media-103314	BB	204.0	101.03	2	50	99.38	6	0.979312	0.002256	1	1	0.978561	0.978104	0.974027	0.976912	0.979312	0.977144	0.976969	0.979239	0.973493
Media-104216	BB	200.0	199.81	0	51	99.38	1	0.926071	0.035279	0	1	0.926071	0.874029	0.876782	0.886460	0.878031	0.909092	0.895124	0.925847	0.895384
Media-104217	BB	204.0	101.98	2	48	103.36	1	0.932934	0.018916	0	0	0.932934	0.920422	0.919767	0.912934	0.897101	0.919967	0.913469	0.914567	0.910387
Media-104218	BB	204.0	102.0	2	52	103.36	2	0.942834	0.010338	0	0	0.937286	0.942834	0.930718	0.934604	0.926277	0.933753	0.932971	0.932021	0.922267
Media-104219	BB	204.0	102.02	2	49	103.36	4	0.966319	0.014345	0	0	0.953510	0.944255	0.941464	0.966319	0.936679	0.961902	0.965754	0.956383	0.950438
Media-104314	BB	208.0	104.22	2	54	103.36	1	0.902695	0.011560	0	1	0.902695	0.873985	0.881068	0.895072	0.879491	0.892501	0.890031	0.892239	0.892853
Media-104315	BB	208.0	103.43	2	54	107.67	1	0.891662	0.029951	0	0	0.891662	0.872437	0.851343	0.865092	0.865376	0.886621	0.853097	0.845597	0.858331
Media-104316	BB	208.0	104.27	2	54	103.36	16	0.945998	0.032233	0	1	0.937002	0.919146	0.903881	0.907627	0.908382	0.922599	0.897795	0.945998	0.921362
Media-104317	BB	208.0	103.64	2	44	103.36	1	0.901277	0.025304	0	1	0.901277	0.882021	0.874286	0.892785	0.876661	0.872832	0.875283	0.899989	0.871683
Media-104415	BB	208.0	102.56	2	48	103.36	1	0.944602	0.048394	0	0	0.944602	0.923178	0.900491	0.882443	0.897584	0.921170	0.885803	0.894831	0.889634
Media-104416	BB	208.0	104.08	2	51	103.36	4	0.912628	0.037531	0	1	0.882246	0.836873	0.867623	0.912628	0.833159	0.877229	0.884694	0.872965	0.891975
Media-104417	BB	208.0	200.0	0	52	103.36	1	0.918634	0.038830	0	1	0.918634	0.892817	0.879082	0.880525	0.870590	0.854146	0.867185	0.881529	0.900948
Media-104418	BB	208.0	103.22	2	53	103.36	1	0.868224	0.056054	0	0	0.868224	0.787925	0.800122	0.832616	0.795166	0.833810	0.821868	0.816052	0.808288
Media-104514	BB	208.0	103.82	2	50	103.36	16	0.921948	0.026029	0	1	0.903489	0.895856	0.892557	0.914867	0.884611	0.897548	0.895983	0.921948	0.883884
Media-104515	BB	208.0	104.01	2	51	103.36	4	0.879231	0.028345	0	0	0.864426	0.844987	0.856783	0.879231	0.827853	0.864590	0.857564	0.842141	0.824258
Media-104516	BB	208.0	104.2	2	54	103.36	1	0.927639	0.025832	0	0	0.927639	0.918216	0.910471	0.919883	0.905532	0.898081	0.888317	0.881512	0.897635
Media-104615	BB	204.0	101.86	2	49	103.36	1	0.877199	0.044201	0	1	0.877199	0.810364	0.812768	0.833766	0.803458	0.850133	0.870318	0.868093	0.832232
Media-104616	BB	204.0	101.91	2	52	103.36	32	0.941116	0.046514	0	1	0.913521	0.897090	0.892113	0.899345	0.887586	0.900702	0.876358	0.868720	0.941116
Media-104617	BB	204.0	102.43	2	49	103.36	2	0.925791	0.046366	0	0	0.922421	0.925791	0.898889	0.901547	0.883992	0.874859	0.854234	0.815541	0.839961
Media-104618	BB	204.0	102.01	2	52	103.36	1	0.912192	0.037315	0	1	0.912192	0.883614	0.873511	0.876244	0.863806	0.872625	0.882234	0.886830	0.813867
Media-104716	BB	200.0	126.52	-1	50	99.38	1	0.940269	0.046335	0	1	0.940269	0.913379	0.901441	0.901995	0.886428	0.867007	0.874552	0.913965	0.863947
Media-104717	BB	208.0	104.48	2	46	103.36	1	0.858326	0.102235	0	0	0.858326	0.773233	0.769254	0.748552	0.754034	0.753796	0.772614	0.758149	0.713059
Media-104718	BB	208.0	197.92	-1	52	103.36	1	0.911791	0.024553	0	1	0.911791	0.890671	0.883739	0.881957	0.883804	0.901733	0.882779	0.907093	0.911561
Media-104815	BB	204.0	101.74	2	52	103.36	4	0.899298	0.049558	0	1	0.860758	0.827774	0.823253	0.899298	0.843483	0.885190	0.855996	0.891839	0.815077
Media-104816	BB	208.0	104.36	2	54	103.36	1	0.982669	0.018625	1	0	0.982669	0.974105	0.969960	0.968346	0.966015	0.962073	0.959987	0.952716	0.935609
Media-104915	BB	204.0	102.26	2	54	103.36	1	0.904996	0.032922	0	1	0.904996	0.872334	0.871813	0.884319	0.875778	0.869642	0.871628	0.898947	0.853682
Media-104916	BB	204.0	101.94	2	47	103.36	1	0.957898	0.010774	0	1	0.957898	0.946810	0.944923	0.948981	0.947439	0.939065	0.951104	0.955334	0.933838
Media-104917	BB	204.0	199.45	0	49	103.36	2	0.945250	0.026292	0	1	0.939564	0.945250	0.919433	0.928764	0.917249	0.910547	0.918483	0.933097	0.900993
Media-104918	BB	204.0	200.0	0	51	103.36	32	0.915745	0.035028	0	1	0.908124	0.901143	0.882713	0.900142	0.878719	0.863059	0.856591	0.848781	0.915745
Media-105016	BB	200.0	200.0	0	51	99.38	1	0.904928	0.051503	0	1	0.904928	0.879110	0.850584	0.838048	0.823662	0.808734	0.856265	0.886444	0.859716
Media-105017	BB	204.0	102.93	2	52	103.36	1	0.907078	0.050442	0	1	0.907078	0.876583	0.856369	0.858685	0.856902	0.851962	0.851781	0.873108	0.846345
Media-105018	BB	200.0	197.86	0	52	99.38	1	0.925783	0.034511	0	1	0.925783	0.916780	0.890522	0.884333	0.894702	0.885819	0.892023	0.883619	0.913146
Media-105019	BB	204.0	102.12	2	100	198.77	4	0.921786	0.037411	0	0	0.916058	0.871482	0.889990	0.921786	0.846859	0.893464	0.894566	0.878760	0.852767
Media-105020	BB	204.0	102.62	2	53	103.36	16	0.956315	0.069189	0	1	0.900728	0.882654	0.874829	0.890334	0.883917	0.879421	0.894598	0.956315	0.937136
Media-105119	BB	204.0	102.11	2	52	103.36	2	0.959988	0.026657	0	1	0.949373	0.959988	0.935407	0.947629	0.930814	0.928868	0.928656	0.950588	0.931256
Media-105120	BB	204.0	101.88	2	47	103.36	16	0.967089	0.055503	0	1	0.934644	0.891524	0.895108	0.919987	0.894345	0.903705	0.919468	0.967089	0.934338
Media-105121	BB	200.0	67.71	3	53	99.38	1	0.957680	0.024339	1	0	0.957680	0.945422	0.939567	0.938882	0.933768	0.930016	0.932915	0.924693	0.915050
Media-105122	BB	208.0	102.87	2	50	103.36	1	0.935894	0.028189	0	0	0.935894	0.922421	0.904227	0.917468	0.906829	0.908581	0.891233	0.896656	0.912553
Media-105207	BB	219.0	107.23	2	46	107.67	32	0.978481	0.143185	1	1	0.851866	0.881474	0.852884	0.829529	0.835847	0.834744	0.827655	0.810574	0.978481
Media-105313	BB	200.0	100.09	2	52	99.38	8	0.902643	0.080619	0	1	0.888014	0.824865	0.807403	0.812429	0.819183	0.902643	0.811760	0.857401	0.850198
Media-105314	BB	200.0	100.31	2	40	99.38	16	0.925362	0.064194	0	1	0.881808	0.842296	0.850385	0.874465	0.871692	0.890200	0.850645	0.925362	0.822598
Media-105315	BB	204.0	102.88	2	53	103.36	32	0.970857	0.010367	0	1	0.969365	0.957949	0.961747	0.965306	0.959233	0.962166	0.958607	0.955765	0.970857
Media-105320	BB	208.0	103.93	2	32	103.36	1	0.931511	0.037763	1	0	0.931511	0.893748	0.900815	0.901905	0.865606	0.894119	0.879462	0.870033	0.000000
Media-105516	BB	200.0	199.84	0	99	198.77	1	0.952446	0.019230	0	1	0.952446	0.933460	0.930079	0.932971	0.926843	0.940652	0.930774	0.946667	0.945731
Media-105517	BB	200.0	199.94	0	42	99.38	16	0.943290	0.035082	0	1	0.917631	0.910003	0.885920	0.906413	0.889052	0.899675	0.914015	0.943290	0.911067
Media-105518	BB	200.0	199.98	0	51	99.38	1	0.944786	0.033301	1	0	0.944786	0.919124	0.920133	0.934188	0.914491	0.908481	0.902113	0.902200	0.880312
Media-105715	BB	204.0	100.91	2	52	103.36	4	0.908337	0.071524	0	1	0.860128	0.790814	0.823851	0.908337	0.776103	0.882833	0.849775	0.891457	0.816397
Media-105716	BB	200.0	66.89	3	98	198.77	1	0.899562	0.046210	0	0	0.899562	0.821989	0.850471	0.894080	0.808905	0.879455	0.867795	0.856233	0.840338
Media-105717	BB	204.0	102.18	2	96	198.77	1	0.973478	0.013176	0	1	0.973478	0.958533	0.961032	0.959651	0.959522	0.969843	0.960953	0.964151	0.958279
Media-105816	BB	204.0	101.65	2	49	103.36	16	0.933553	0.054206	0	1	0.905249	0.908596	0.874794	0.883901	0.851859	0.842631	0.873687	0.933553	0.887743
Media-105817	BB	204.0	101.93	2	51	103.36	32	0.951894	0.048082	0	1	0.930568	0.906356	0.903942	0.903680	0.881291	0.890229	0.901326	0.935135	0.951894
Media-105818	BB	204.0	101.95	2	44	103.36	16	0.913979	0.048662	0	1	0.890402	0.862007	0.878633	0.859317	0.851047	0.897802	0.862163	0.913979	0.868473
Media-105819	BB	204.0	102.07	2	49	103.36	16	0.921783	0.028562	0	1	0.909828	0.864054	0.880194	0.913267	0.857575	0.921044	0.905228	0.921783	0.881215
Media-105820	BB	204.0	101.86	2	47	103.36	16	0.958843	0.034123	0	1	0.926946	0.945021	0.918867	0.934134	0.920781	0.910939	0.922493	0.958843	0.931223
Media-105911	BB	204.0	100.06	2	49	99.38	1	0.919213	0.026658	0	1	0.919213	0.900743	0.883825	0.894782	0.887582	0.890326	0.869582	0.899945	0.906523
Media-105912	BB	204.0	102.91	2	64	123.05	1	0.953927	0.018171	0	1	0.953927	0.936589	0.934771	0.938186	0.935741	0.931550	0.935772	0.939008	0.932296
Media-105913	BB	204.0	102.51	2	51	103.36	16	0.948421	0.048399	0	1	0.927130	0.900485	0.884106	0.899557	0.897430	0.912032	0.888522	0.948421	0.936636
Media-105914	BB	200.0	196.58	0	49	99.38	1	0.939063	0.016264	1	0	0.939063	0.920512	0.927165	0.926413	0.920085	0.924015	0.923228	0.922370	0.911157
Albums-AnaBelen_Veneo-13	BB	135.0	133.21	0	44	89.10	1	0.867839	0.052960	1	1	0.867839	0.819766	0.836798	0.825387	0.809993	0.805000	0.802613	0.808455	0.859776
Albums-GloriaEstefan_MiTierra-04	BB	122.0	119.33	0	56	117.45	1	0.838145	0.064049	1	0	0.838145	0.799882	0.808360	0.792271	0.755921	0.710586	0.675373	0.666311	0.797557
Albums-GloriaEstefan_MiTierra-06	BB	120.0	88.97	-1	62	136.00	1	0.861533	0.100273	0	1	0.861533	0.785820	0.764266	0.758255	0.741418	0.720467	0.755784	0.846384	0.795271
Albums-I_Like_It2-09	BB	130.0	128.4	0	57	129.20	1	0.844167	0.100515	0	0	0.844167	0.755571	0.754839	0.752420	0.734885	0.764686	0.734045	0.722056	0.730327
Albums-Latino_Latino-05	BB	115.0	111.58	0	55	112.35	1	0.883854	0.064873	0	1	0.883854	0.823992	0.825809	0.831784	0.799673	0.813970	0.790019	0.788781	0.855294
Albums-Latino_Latino-09	BB	141.0	140.25	0	70	136.00	1	0.887524	0.073731	0	1	0.887524	0.839843	0.829368	0.814484	0.800065	0.802682	0.792958	0.867494	0.813101
Albums-Latino_Latino-10	BB	115.0	112.71	0	56	112.35	1	0.864373	0.121721	0	1	0.864373	0.789549	0.763627	0.728863	0.733661	0.741690	0.731804	0.743612	0.790758
Albums-AnaBelen_Veneo-01	BB	100.0	195.21	1	45	99.38	32	0.896702	0.244772	0	1	0.838584	0.733990	0.662943	0.640917	0.614722	0.622389	0.617276	0.776546	0.896702
Albums-AnaBelen_Veneo-03	BB	122.0	120.79	0	60	123.05	8	0.924627	0.110527	0	1	0.888570	0.819945	0.767571	0.742994	0.808257	0.924627	0.727999	0.920310	0.893506
Albums-AnaBelen_Veneo-15	BB	122.0	119.9	0	59	117.45	8	0.845607	0.075798	0	1	0.845050	0.800484	0.732807	0.726268	0.753781	0.845607	0.694524	0.785837	0.807659
Albums-Cafe_Paradiso-09	BB	84.0	167.68	1	42	83.35	1	0.904851	0.076969	0	1	0.904851	0.855193	0.837139	0.832977	0.811723	0.822786	0.807921	0.874400	0.752869
Albums-Cafe_Paradiso-10	BB	96.0	189.74	1	47	95.70	32	0.929611	0.353814	0	1	0.763464	0.625844	0.592594	0.546819	0.557479	0.559001	0.541289	0.892276	0.929611
Albums-Cafe_Paradiso-11	BB	96.0	63.86	-1	47	95.70	8	0.982514	0.028222	0	0	0.951489	0.925383	0.946134	0.982109	0.925085	0.982514	0.978434	0.970815	0.957095
Albums-Cafe_Paradiso-12	BB	96.0	118.61	-1	48	95.70	1	0.861056	0.130664	0	0	0.861056	0.784431	0.734733	0.711110	0.737178	0.784183	0.726051	0.680175	0.596379
Albums-Fire-03	BB	108.0	96.67	-1	46	95.70	1	0.938541	0.068363	0	1	0.938541	0.905082	0.867099	0.837160	0.860386	0.890892	0.836867	0.916177	0.873258
Albums-Fire-10	BB	100.0	199.04	1	46	99.38	16	0.947723	0.077682	1	1	0.871210	0.868871	0.884051	0.846173	0.855323	0.879185	0.845178	0.947723	0.918161
Albums-GloriaEstefan_MiTierra-01	BB	88.0	171.79	1	44	86.13	1	0.843792	0.142067	0	1	0.843792	0.760200	0.734605	0.711314	0.673918	0.676526	0.684215	0.692136	0.753999
Albums-GloriaEstefan_MiTierra-08	BB	120.0	179.34	-1	39	89.10	1	0.842034	0.151527	0	1	0.842034	0.730165	0.680467	0.688681	0.690843	0.684208	0.690170	0.715117	0.723882
Albums-GloriaEstefan_MiTierra-11	BB	120.0	88.04	-1	87	172.27	1	0.896558	0.221559	0	1	0.896558	0.788961	0.717903	0.695073	0.654924	0.615033	0.583767	0.517859	0.731359
Albums-Latin_Jam-02	BB	104.0	103.77	0	53	103.36	32	0.967979	0.100879	0	1	0.917203	0.916906	0.878168	0.910582	0.846340	0.856033	0.847021	0.820066	0.967979
Albums-Latin_Jam-05	BB	104.0	103.76	0	53	103.36	1	0.913605	0.027861	0	0	0.913605	0.897243	0.875905	0.900921	0.873643	0.894373	0.888360	0.867391	0.883129
Albums-Latin_Jam-08	BB	104.0	103.8	0	53	103.36	32	0.919897	0.151022	0	1	0.860468	0.840765	0.785082	0.754833	0.757601	0.780120	0.757629	0.743568	0.919897
Albums-Latin_Jam-14	BB	104.0	103.89	0	53	103.36	32	0.924670	0.162732	0	1	0.852211	0.831088	0.774042	0.743778	0.750689	0.773186	0.747258	0.731324	0.924670
Albums-Latin_Jam2-07	BB	104.0	103.75	0	50	103.36	32	0.953017	0.098371	0	1	0.893723	0.874938	0.854741	0.851524	0.823007	0.818088	0.854551	0.911389	0.953017
Albums-Latin_Jam2-08	BB	104.0	103.78	0	51	103.36	1	0.904582	0.054292	0	0	0.904582	0.855446	0.845135	0.865224	0.859976	0.871568	0.832099	0.845015	0.837543
Albums-Latin_Jam2-09	BB	104.0	103.77	0	53	103.36	1	0.898202	0.087725	0	1	0.898202	0.827488	0.806340	0.800502	0.785951	0.814613	0.825450	0.865259	0.801219
Albums-Latin_Jam2-15	BB	104.0	103.75	0	50	103.36	32	0.981541	0.139222	0	1	0.891730	0.874312	0.840650	0.843988	0.807579	0.801898	0.837832	0.905946	0.981541
Albums-Latin_Jam3-07	BB	104.0	104.09	0	50	103.36	1	0.844105	0.244736	0	1	0.844105	0.701785	0.611989	0.580383	0.567220	0.568567	0.586749	0.764337	0.624040
Albums-Latin_Jam3-08	BB	104.0	104.05	0	51	103.36	32	0.973852	0.146367	0	1	0.893648	0.851239	0.824025	0.829374	0.802498	0.810354	0.825597	0.852315	0.973852
Albums-Latin_Jam3-09	BB	104.0	104.05	0	53	103.36	32	0.929126	0.171433	0	1	0.880708	0.811085	0.752175	0.733644	0.755872	0.777149	0.748486	0.759514	0.929126
Albums-Latin_Jam4-03	BB	104.0	103.77	0	52	103.36	8	0.960151	0.059076	0	1	0.932723	0.899696	0.887907	0.892046	0.897542	0.960151	0.905141	0.937078	0.902454
Albums-Latin_Jam4-08	BB	104.0	103.73	0	46	103.36	32	0.976095	0.194717	0	1	0.832289	0.792129	0.782982	0.792498	0.779773	0.744617	0.724367	0.689478	0.976095
Albums-Latin_Jam4-13	BB	104.0	103.78	0	49	103.36	16	0.943581	0.146950	0	1	0.878299	0.852159	0.794233	0.799030	0.682885	0.643174	0.768842	0.943581	0.937200
Albums-Latin_Jam5-03	BB	104.0	103.77	0	48	103.36	1	0.790789	0.142550	0	1	0.790789	0.686993	0.657022	0.631102	0.639457	0.622631	0.616094	0.669818	0.742276
Albums-Latin_Jam5-08	BB	104.0	103.69	0	44	103.36	1	0.915052	0.035240	0	1	0.915052	0.884427	0.885250	0.858920	0.859325	0.862717	0.875197	0.906788	0.895881
Albums-Latin_Jam5-12	BB	104.0	103.83	0	52	103.36	4	0.907396	0.058057	0	0	0.900458	0.841830	0.856848	0.907396	0.820468	0.889360	0.837563	0.821037	0.871114
Albums-Macumba-09	BB	96.0	192.02	1	48	95.70	16	0.963097	0.149669	0	1	0.904321	0.863744	0.812417	0.799195	0.791926	0.802825	0.814439	0.963097	0.937925
Albums-Macumba-10	BB	96.0	191.91	1	48	95.70	1	0.909011	0.111383	0	0	0.909011	0.890359	0.849209	0.852142	0.810749	0.784507	0.710645	0.681669	0.721204
Albums-Macumba-11	BB	100.0	199.95	1	49	99.38	32	0.954011	0.058115	0	1	0.912949	0.869608	0.877823	0.898135	0.879464	0.900434	0.893656	0.945616	0.954011
Albums-Macumba-12	BB	100.0	199.93	1	48	99.38	16	0.932265	0.265687	0	1	0.823323	0.727915	0.666823	0.595942	0.652676	0.666333	0.603904	0.932265	0.871279
Albums-Pais_Tropical-09	BB	100.0	199.45	1	50	99.38	8	0.980740	0.221678	0	1	0.842079	0.759784	0.712580	0.722709	0.758341	0.980740	0.726632	0.980250	0.977933
Albums-Pais_Tropical-10	BB	100.0	99.76	0	51	99.38	1	0.896218	0.135248	0	1	0.896218	0.790761	0.763167	0.758773	0.672419	0.661692	0.703669	0.866504	0.792496
Albums-Pais_Tropical-11	BB	100.0	199.52	1	51	99.38	1	0.935612	0.060792	0	1	0.935612	0.898637	0.875183	0.884454	0.862329	0.874456	0.824453	0.821555	0.920855
Albums-Pais_Tropical-12	BB	100.0	99.74	0	51	99.38	8	0.897340	0.142405	0	1	0.877193	0.756758	0.712306	0.703764	0.753112	0.897340	0.778093	0.804877	0.687919
Media-105611	BB	104.0	104.03	0	50	103.36	2	0.933726	0.043653	0	0	0.931488	0.933726	0.909347	0.911896	0.883876	0.870277	0.842399	0.836080	0.896271
Media-105612	BB	104.0	104.03	0	50	103.36	8	0.902240	0.125493	0	1	0.824442	0.743023	0.759786	0.827942	0.720926	0.902240	0.793709	0.830175	0.734648
Media-105613	BB	104.0	103.97	0	54	103.36	1	0.881665	0.103080	0	0	0.881665	0.818366	0.770104	0.761792	0.787461	0.802955	0.759877	0.779731	0.777438
Media-105614	BB	104.0	104.04	0	48	103.36	32	0.970746	0.287035	0	1	0.786753	0.672388	0.695036	0.745098	0.633227	0.612916	0.670816	0.765810	0.970746
Media-105615	BB	104.0	103.99	0	52	103.36	32	0.982898	0.080166	0	1	0.893683	0.857825	0.866566	0.921488	0.847338	0.930070	0.911781	0.926217	0.982898
Media-106009	BB	88.0	176.03	1	89	172.27	16	0.940971	0.162847	0	1	0.920314	0.841528	0.794080	0.762169	0.721961	0.748878	0.760145	0.940971	0.935219
Media-106010	BB	92.0	184.38	1	45	92.29	1	0.837548	0.197027	0	1	0.837548	0.710861	0.671462	0.601174	0.609578	0.676511	0.596043	0.791592	0.528589
Media-106011	BB	96.0	187.6	1	47	95.70	1	0.878565	0.177988	1	0	0.878565	0.779834	0.744094	0.716480	0.645668	0.628584	0.661476	0.724544	0.684675
Media-106012	BB	100.0	199.82	1	41	99.38	32	0.876102	0.138804	0	1	0.806946	0.737999	0.748769	0.789351	0.736597	0.689698	0.690677	0.706820	0.876102
Media-106110	BB	96.0	95.9	0	49	95.70	1	0.894669	0.152288	0	1	0.894669	0.804186	0.758247	0.750021	0.667295	0.636427	0.733533	0.770168	0.734740
Media-106111	BB	100.0	99.91	0	46	99.38	1	0.795567	0.101171	1	0	0.795567	0.691962	0.717234	0.715688	0.696830	0.673252	0.690828	0.697228	0.661228
