track_id	dataset	gt_bpm	det_bpm	label	n_beats	bpm_librosa	best_shift	best_score	prominence	is_ternary_top	is_edm_phrase_top	sim_1	sim_2	sim_3	sim_4	sim_6	sim_8	sim_12	sim_16	sim_32
classical.00057	GZ	105.64	108.84	0	45	107.67	1	0.901033	0.211604	1	0	0.901033	0.863813	0.801992	0.783568	0.693883	0.657037	0.612323	0.586143	0.684975
classical.00058	GZ	66.95	172.7	-1	74	143.55	1	0.932760	0.189490	1	0	0.932760	0.849454	0.798985	0.764629	0.722837	0.683743	0.728080	0.703511	0.758460
classical.00059	GZ	115.95	116.45	0	55	117.45	16	0.815600	0.026659	0	1	0.812926	0.755119	0.789900	0.804795	0.794872	0.768340	0.787983	0.815600	0.780915
classical.00060	GZ	120.51	119.76	0	58	123.05	1	0.840911	0.047787	0	0	0.840911	0.821584	0.795638	0.790330	0.799008	0.826402	0.790610	0.784683	0.770711
classical.00061	GZ	153.49	152.96	0	77	152.00	1	0.874316	0.068020	0	1	0.874316	0.802831	0.795876	0.809761	0.794298	0.802634	0.815020	0.834067	0.817189
classical.00062	GZ	93.02	167.36	-1	20	89.10	16	0.957296	0.084273	0	1	0.923456	0.873023	0.855078	0.846087	0.887672	0.936680	0.843301	0.957296	0.000000
classical.00063	GZ	93.59	184.94	1	47	95.70	1	0.869171	0.150096	1	0	0.869171	0.815233	0.771143	0.757060	0.724422	0.713728	0.697273	0.697429	0.704750
classical.00064	GZ	92.12	76.85	-1	38	89.10	1	0.939586	0.133757	1	0	0.939586	0.889290	0.862289	0.838108	0.819769	0.791889	0.775318	0.789679	0.651777
classical.00065	GZ	83.17	126.77	-1	58	123.05	1	0.919019	0.150438	1	0	0.919019	0.863554	0.840180	0.809979	0.776334	0.760828	0.710897	0.710236	0.694252
classical.00066	GZ	127.52	137.55	-1	69	136.00	1	0.883059	0.142160	1	0	0.883059	0.795957	0.757598	0.746699	0.735099	0.753216	0.683277	0.707645	0.664784
classical.00067	GZ	124.09	147.45	-1	22	143.55	1	0.870027	0.101471	0	0	0.870027	0.768556	0.770867	0.781604	0.723811	0.857687	0.735663	0.699692	0.000000
classical.00068	GZ	165.8	164.61	0	41	83.35	1	0.815385	0.028235	0	1	0.815385	0.794082	0.784430	0.768594	0.783094	0.789869	0.791888	0.795861	0.772950
classical.00069	GZ	68.53	71.08	0	29	69.84	1	0.791456	0.045153	1	0	0.791456	0.746303	0.744235	0.707140	0.755779	0.749641	0.786705	0.728605	0.000000
classical.00070	GZ	159.76	161.81	0	72	161.50	1	0.884855	0.251332	0	0	0.884855	0.753571	0.655195	0.622978	0.644067	0.689887	0.587769	0.595243	0.501785
classical.00071	GZ	140.57	143.93	0	71	143.55	1	0.865485	0.208075	1	0	0.865485	0.758747	0.699711	0.669270	0.645549	0.632860	0.676902	0.637648	0.609992
classical.00072	GZ	117.3	120.54	0	58	117.45	1	0.821596	0.158097	0	0	0.821596	0.720731	0.662258	0.642781	0.626635	0.699061	0.662112	0.664739	0.673109
classical.00073	GZ	129.0	129.12	0	57	129.20	1	0.799859	0.097122	1	0	0.799859	0.728302	0.717605	0.702215	0.739680	0.678641	0.673592	0.631584	0.703258
classical.00074	GZ	160.78	154.58	0	73	161.50	1	0.904915	0.109793	1	0	0.904915	0.858039	0.844616	0.837969	0.798298	0.791945	0.777827	0.759235	0.642873
classical.00075	GZ	110.38	79.23	-1	48	117.45	1	0.836225	0.201568	1	0	0.836225	0.698335	0.617993	0.602208	0.662848	0.659384	0.609343	0.624162	0.645152
classical.00076	GZ	171.9	171.1	0	85	172.27	1	0.897240	0.120894	0	0	0.897240	0.807406	0.778988	0.790671	0.760141	0.825546	0.773704	0.773188	0.742385
classical.00077	GZ	95.36	127.15	-1	77	161.50	1	0.875737	0.274363	1	0	0.875737	0.774544	0.698382	0.668902	0.613404	0.577265	0.589343	0.570644	0.582258
classical.00078	GZ	65.46	168.32	-1	26	68.00	1	0.783877	0.088394	1	1	0.783877	0.696806	0.718423	0.679700	0.645410	0.629792	0.695483	0.710829	0.000000
classical.00079	GZ	99.71	187.35	-1	63	143.55	1	0.883088	0.066684	1	0	0.883088	0.837200	0.835217	0.827196	0.832567	0.805613	0.795307	0.789074	0.786148
classical.00080	GZ	52.62	174.0	-1	70	143.55	1	0.971137	0.141097	1	0	0.971137	0.935260	0.902712	0.875707	0.842742	0.817337	0.778002	0.752430	0.720091
classical.00081	GZ	145.08	154.23	-1	72	152.00	1	0.864301	0.149037	0	0	0.864301	0.763001	0.720298	0.710229	0.688202	0.673750	0.735349	0.733082	0.669571
classical.00082	GZ	111.85	115.49	0	55	112.35	1	0.810298	0.132587	1	0	0.810298	0.745671	0.715834	0.706554	0.678537	0.660574	0.676008	0.676883	0.637671
classical.00083	GZ	81.02	188.61	-1	47	117.45	1	0.859636	0.105161	0	1	0.859636	0.718139	0.718507	0.783425	0.761369	0.773638	0.747580	0.797813	0.717940
classical.00084	GZ	107.98	107.52	0	14	112.35	6	0.878600	0.069191	1	0	0.874624	0.818171	0.800648	0.789505	0.878600	0.858382	0.767074	0.000000	0.000000
classical.00085	GZ	108.08	108.97	0	43	107.67	2	0.900475	0.022744	0	0	0.883159	0.900475	0.862596	0.885081	0.876569	0.879776	0.865012	0.878892	0.842080
classical.00086	GZ	100.45	198.2	1	42	99.38	8	0.958861	0.054748	0	1	0.891576	0.897278	0.899867	0.914227	0.895555	0.958861	0.908358	0.939235	0.912526
classical.00087	GZ	60.75	136.71	-1	54	123.05	1	0.855722	0.117564	0	1	0.855722	0.772808	0.734278	0.742038	0.732313	0.746792	0.693191	0.727501	0.783875
classical.00088	GZ	104.39	107.9	0	53	103.36	8	0.935827	0.046443	0	0	0.902257	0.886008	0.883940	0.921757	0.889033	0.935827	0.900770	0.878241	0.889735
classical.00089	GZ	97.66	98.57	0	47	99.38	1	0.961324	0.070962	1	0	0.961324	0.943529	0.923120	0.912671	0.896362	0.884364	0.850746	0.831605	0.874204
classical.00090	GZ	51.66	189.91	-1	46	95.70	1	0.906986	0.164089	0	1	0.906986	0.806969	0.777445	0.757824	0.727971	0.701618	0.709337	0.789116	0.708986
classical.00091	GZ	88.42	187.48	-1	39	92.29	1	0.867928	0.097834	0	0	0.867928	0.802816	0.779500	0.786246	0.760688	0.782666	0.744924	0.715388	0.559518
classical.00092	GZ	139.4	71.68	2	49	95.70	1	0.877358	0.187475	1	0	0.877358	0.781191	0.735163	0.703935	0.682297	0.647019	0.556950	0.567115	0.697469
classical.00093	GZ	138.69	138.7	0	69	136.00	1	0.867142	0.059364	0	0	0.867142	0.825095	0.805549	0.815681	0.813661	0.802659	0.799466	0.810007	0.796552
classical.00094	GZ	85.01	185.73	-1	89	184.57	1	0.920984	0.218545	1	0	0.920984	0.820349	0.755386	0.713664	0.684272	0.691213	0.682465	0.685662	0.714785
classical.00095	GZ	83.01	183.67	-1	45	86.13	1	0.931330	0.127180	1	0	0.931330	0.873124	0.830705	0.800079	0.815790	0.808220	0.785364	0.778856	0.783045
classical.00096	GZ	133.12	134.06	0	68	136.00	1	0.943705	0.111584	1	0	0.943705	0.895915	0.867197	0.850458	0.847041	0.817202	0.744694	0.727888	0.690428
classical.00097	GZ	104.15	103.33	0	50	103.36	1	0.925987	0.106346	1	0	0.925987	0.904029	0.887648	0.884297	0.828456	0.799460	0.747624	0.701338	0.810825
classical.00098	GZ	96.0	192.53	1	97	184.57	1	0.916374	0.063527	0	0	0.916374	0.856242	0.850145	0.867343	0.824076	0.858654	0.855550	0.835287	0.818530
classical.00099	GZ	86.85	186.01	-1	47	95.70	1	0.950271	0.222887	1	0	0.950271	0.896029	0.857830	0.824173	0.748845	0.705922	0.671558	0.678371	0.592239
country.00000	GZ	85.53	169.01	1	44	86.13	1	0.889812	0.239479	1	0	0.889812	0.804444	0.711551	0.657054	0.633509	0.647171	0.640896	0.653495	0.553259
country.00001	GZ	128.9	128.38	0	66	129.20	1	0.925352	0.103483	0	0	0.925352	0.860229	0.816201	0.792857	0.827537	0.891198	0.774431	0.851396	0.809309
country.00002	GZ	163.9	164.4	0	35	83.35	1	0.867313	0.009420	1	0	0.867313	0.853017	0.837452	0.855509	0.863937	0.864583	0.861972	0.860277	0.792004
country.00003	GZ	80.03	164.56	1	72	161.50	1	0.933767	0.128877	0	1	0.933767	0.865812	0.831950	0.825194	0.784586	0.774129	0.707211	0.687362	0.868746
country.00004	GZ	117.51	117.78	0	56	117.45	1	0.902167	0.104479	0	0	0.902167	0.815385	0.783276	0.805426	0.776523	0.822388	0.816143	0.789949	0.737432
country.00005	GZ	130.33	130.42	0	67	129.20	4	0.901148	0.031605	0	1	0.895404	0.869895	0.878437	0.901148	0.867469	0.842084	0.869192	0.884796	0.854854
country.00006	GZ	111.66	111.38	0	57	112.35	1	0.916468	0.035612	0	0	0.916468	0.870365	0.877439	0.884273	0.861643	0.914344	0.901013	0.897946	0.858471
country.00007	GZ	50.7	100.77	1	52	103.36	1	0.866758	0.192759	0	1	0.866758	0.737287	0.670996	0.649805	0.661790	0.677002	0.645174	0.757870	0.757148
country.00008	GZ	66.3	132.43	1	32	66.26	16	0.921356	0.226665	0	1	0.877001	0.799006	0.704687	0.665079	0.649193	0.618734	0.694691	0.921356	0.000000
country.00009	GZ	96.64	96.77	0	49	95.70	1	0.946088	0.040723	1	0	0.946088	0.916184	0.914989	0.912246	0.897573	0.891685	0.898483	0.912965	0.885984
country.00010	GZ	79.91	119.74	-1	39	80.75	1	0.883286	0.137511	0	1	0.883286	0.811733	0.777890	0.743471	0.738761	0.698866	0.748077	0.720606	0.830538
country.00011	GZ	113.68	113.45	0	57	112.35	32	0.932911	0.228684	0	1	0.766409	0.669624	0.693143	0.760959	0.715311	0.768871	0.676190	0.618031	0.932911
country.00012	GZ	175.67	175.78	0	44	89.10	16	0.889254	0.055885	0	1	0.877096	0.860740	0.844447	0.798410	0.817920	0.822291	0.794925	0.889254	0.870812
country.00013	GZ	127.05	127.74	0	65	129.20	32	0.977411	0.041040	0	1	0.961586	0.952457	0.942665	0.945554	0.930076	0.919277	0.920976	0.919735	0.977411
country.00014	GZ	137.48	137.15	0	70	136.00	1	0.958670	0.030433	1	0	0.958670	0.942256	0.937091	0.936161	0.927002	0.920153	0.911799	0.917784	0.929473
country.00015	GZ	148.01	149.16	0	75	152.00	1	0.927056	0.038363	0	1	0.927056	0.915069	0.888491	0.884376	0.877688	0.888895	0.885740	0.905578	0.903228
country.00016	GZ	213.03	106.7	2	53	107.67	1	0.928165	0.064973	1	0	0.928165	0.906439	0.877774	0.874622	0.866380	0.860003	0.821891	0.838034	0.845723
country.00017	GZ	175.45	175.25	0	21	89.10	16	0.974674	0.073984	0	1	0.935448	0.935274	0.897220	0.900690	0.874113	0.868473	0.917614	0.974674	0.000000
country.00018	GZ	172.06	171.29	0	43	86.13	32	0.965543	0.030752	0	1	0.963239	0.954998	0.938792	0.939378	0.918266	0.908054	0.918686	0.930791	0.965543
country.00019	GZ	85.59	185.85	-1	41	83.35	1	0.792256	0.055813	0	1	0.792256	0.730528	0.743922	0.753503	0.702355	0.742357	0.704547	0.675978	0.755292
country.00020	GZ	103.47	77.36	-1	51	103.36	1	0.887418	0.148336	0	1	0.887418	0.824292	0.778893	0.773952	0.704212	0.648967	0.665863	0.657219	0.858166
country.00021	GZ	108.72	108.66	0	46	107.67	1	0.869528	0.091664	0	1	0.869528	0.832250	0.782963	0.786481	0.753005	0.772696	0.750452	0.772765	0.812938
country.00022	GZ	61.99	184.58	-1	91	184.57	1	0.954429	0.100102	1	0	0.954429	0.919559	0.892319	0.875946	0.859678	0.847727	0.839006	0.832851	0.848976
country.00023	GZ	82.34	181.78	-1	33	83.35	32	0.862285	0.192013	0	1	0.764355	0.671808	0.668737	0.689639	0.635495	0.667837	0.622891	0.748049	0.862285
country.00024	GZ	128.11	64.27	2	58	129.20	1	0.888500	0.112969	0	0	0.888500	0.821422	0.810871	0.818998	0.789422	0.761640	0.739223	0.740427	0.736554
country.00025	GZ	71.82	69.89	0	36	73.83	1	0.886636	0.124840	0	0	0.886636	0.807581	0.767953	0.755640	0.751855	0.752330	0.816902	0.806034	0.743000
country.00026	GZ	107.85	107.5	0	51	107.67	16	0.894684	0.102092	0	1	0.859239	0.783385	0.759495	0.793911	0.791272	0.729592	0.800797	0.894684	0.815065
country.00027	GZ	93.06	124.21	-1	42	92.29	32	0.955884	0.049664	0	1	0.953887	0.931470	0.900182	0.890068	0.885912	0.897422	0.920242	0.912256	0.955884
country.00028	GZ	89.28	90.15	0	45	89.10	1	0.880823	0.109033	0	0	0.880823	0.804485	0.779725	0.763855	0.760451	0.787433	0.749975	0.758931	0.781590
country.00029	GZ	91.1	60.47	-1	43	89.10	1	0.886288	0.051642	0	1	0.886288	0.844717	0.832017	0.825298	0.815452	0.841270	0.819089	0.858662	0.837273
country.00030	GZ	80.02	157.96	1	79	161.50	1	0.908921	0.214725	1	0	0.908921	0.838185	0.795840	0.766046	0.701868	0.686524	0.610383	0.597217	0.631652
country.00031	GZ	110.57	110.56	0	54	112.35	1	0.875608	0.077104	1	0	0.875608	0.808514	0.824182	0.866381	0.788494	0.816591	0.788326	0.765203	0.737903
country.00032	GZ	97.87	97.88	0	49	99.38	1	0.914673	0.170857	1	0	0.914673	0.887845	0.862917	0.831058	0.778942	0.708690	0.600984	0.525926	0.664458
country.00033	GZ	90.83	188.25	1	42	92.29	1	0.930480	0.022529	0	1	0.930480	0.911909	0.900822	0.900453	0.903992	0.928029	0.894299	0.915207	0.912173
country.00034	GZ	273.39	133.91	2	68	136.00	32	0.979419	0.017276	0	1	0.968724	0.967253	0.962296	0.959955	0.958734	0.961989	0.960682	0.972290	0.979419
country.00035	GZ	199.34	99.26	2	48	99.38	1	0.965870	0.013472	0	1	0.965870	0.959349	0.956383	0.957411	0.943313	0.935442	0.948414	0.961988	0.930807
country.00036	GZ	113.31	112.58	0	58	112.35	1	0.903842	0.078842	0	0	0.903842	0.842424	0.828627	0.831659	0.825421	0.824579	0.819638	0.818419	0.774848
country.00037	GZ	97.8	97.78	0	49	99.38	1	0.854595	0.119282	1	0	0.854595	0.774053	0.765705	0.738402	0.732223	0.711544	0.728475	0.710001	0.739228
country.00038	GZ	155.5	155.76	0	75	152.00	32	0.938842	0.012523	0	1	0.924819	0.929743	0.914254	0.933590	0.925373	0.937853	0.927265	0.917775	0.938842
country.00039	GZ	183.63	124.59	-1	61	123.05	1	0.978492	0.004259	1	0	0.978492	0.973809	0.974270	0.972488	0.976917	0.976326	0.974194	0.975974	0.972327
country.00040	GZ	140.14	140.23	0	70	143.55	2	0.960353	0.016478	0	0	0.951500	0.960353	0.940454	0.952304	0.943998	0.943753	0.939939	0.945494	0.943377
country.00041	GZ	130.82	130.85	0	57	129.20	16	0.925307	0.119773	0	1	0.892147	0.807737	0.796187	0.803331	0.776141	0.776274	0.813505	0.925307	0.878646
country.00042	GZ	205.23	102.4	2	52	103.36	1	0.964855	0.022518	0	1	0.964855	0.946052	0.935840	0.925509	0.932482	0.953158	0.938622	0.953410	0.957543
country.00043	GZ	138.24	138.41	0	68	136.00	1	0.968462	0.007996	0	1	0.968462	0.966929	0.959914	0.959682	0.958960	0.963019	0.958993	0.966858	0.961017
country.00044	GZ	79.21	157.36	1	36	78.30	32	0.902252	0.233096	0	1	0.820611	0.659776	0.608056	0.605108	0.588105	0.678537	0.723864	0.707834	0.902252
country.00045	GZ	78.9	156.46	1	36	78.30	1	0.945503	0.032579	0	0	0.945503	0.925026	0.921168	0.915201	0.910648	0.926772	0.899662	0.904610	0.898015
country.00046	GZ	157.29	157.55	0	38	78.30	1	0.935560	0.047335	0	0	0.935560	0.917528	0.892189	0.884261	0.880227	0.882583	0.901726	0.899236	0.876772
country.00047	GZ	149.81	148.96	0	75	152.00	1	0.915071	0.085947	0	0	0.915071	0.873347	0.861384	0.873672	0.828825	0.820601	0.809931	0.829424	0.806570
country.00048	GZ	118.27	116.99	0	61	117.45	1	0.908733	0.075768	0	1	0.908733	0.862182	0.829920	0.816487	0.830842	0.843318	0.831240	0.875790	0.834688
country.00049	GZ	114.13	114.29	0	54	112.35	1	0.883797	0.054774	0	1	0.883797	0.847020	0.829978	0.826072	0.823309	0.849426	0.828069	0.870960	0.821201
country.00050	GZ	118.13	118.07	0	60	117.45	1	0.887465	0.110256	0	1	0.887465	0.847399	0.763400	0.744427	0.755209	0.791019	0.693407	0.802050	0.809154
country.00051	GZ	65.05	129.74	1	33	64.60	32	0.944770	0.221909	0	1	0.857797	0.772283	0.710127	0.687356	0.697112	0.633468	0.735595	0.907169	0.944770
country.00052	GZ	71.14	71.06	0	34	71.78	1	0.814167	0.181372	1	0	0.814167	0.669611	0.615619	0.638859	0.785657	0.626731	0.682185	0.626617	0.555204
country.00053	GZ	180.81	180.05	0	44	89.10	1	0.970972	0.013929	0	0	0.970972	0.963935	0.957922	0.959524	0.955280	0.958217	0.952151	0.952313	0.956165
country.00054	GZ	75.53	75.6	0	37	76.00	32	0.939345	0.162705	0	1	0.886047	0.814453	0.796157	0.772419	0.780861	0.709967	0.714051	0.697976	0.939345
country.00055	GZ	131.94	131.93	0	66	129.20	32	0.949162	0.058563	0	1	0.911339	0.893592	0.871460	0.869255	0.887605	0.911812	0.867285	0.945273	0.949162
country.00056	GZ	81.84	108.83	-1	42	80.75	1	0.887372	0.179598	0	0	0.887372	0.771312	0.719645	0.687633	0.707119	0.723733	0.631640	0.683489	0.708429
country.00057	GZ	68.08	134.64	1	34	68.00	1	0.839659	0.142962	0	1	0.839659	0.772073	0.706509	0.691740	0.654596	0.636449	0.677788	0.793104	0.701653
country.00058	GZ	113.47	113.59	0	55	112.35	1	0.933080	0.072719	1	0	0.933080	0.921140	0.887289	0.880811	0.853905	0.826380	0.809921	0.826160	0.866817
country.00059	GZ	68.41	136.88	1	60	136.00	1	0.912471	0.361907	1	0	0.912471	0.804206	0.737626	0.685100	0.562875	0.486414	0.502260	0.531562	0.538254
country.00060	GZ	70.01	70.25	0	36	69.84	1	0.876779	0.329736	1	0	0.876779	0.739051	0.660771	0.606117	0.562315	0.519832	0.417592	0.482386	0.531772
country.00061	GZ	60.67	60.41	0	32	60.09	1	0.825419	0.065617	0	1	0.825419	0.683742	0.657253	0.675470	0.765816	0.759801	0.785653	0.807711	0.000000
country.00062	GZ	176.21	176.0	0	89	172.27	1	0.938607	0.023957	0	1	0.938607	0.916640	0.903648	0.922575	0.912660	0.920331	0.911677	0.910290	0.933314
country.00063	GZ	86.07	168.05	1	40	83.35	16	0.898736	0.093369	0	1	0.886285	0.882999	0.822231	0.813915	0.791432	0.777295	0.796820	0.898736	0.792789
country.00064	GZ	66.21	132.25	1	34	66.26	1	0.787462	0.228272	0	1	0.787462	0.604327	0.554672	0.549954	0.563709	0.709324	0.548919	0.607329	0.508288
country.00065	GZ	119.67	174.35	-1	62	123.05	1	0.813254	0.185494	0	0	0.813254	0.699429	0.671877	0.675835	0.629708	0.625812	0.621743	0.591287	0.607601
country.00066	GZ	220.71	110.14	2	53	112.35	1	0.974362	0.029223	0	0	0.974362	0.963030	0.956318	0.958521	0.946179	0.937175	0.915020	0.914205	0.944100
country.00067	GZ	64.04	189.03	-1	33	64.60	32	0.909279	0.311084	0	1	0.766623	0.620501	0.575888	0.552970	0.561023	0.669738	0.663950	0.542866	0.909279
country.00068	GZ	83.44	165.92	1	81	172.27	1	0.899902	0.087625	0	0	0.899902	0.859534	0.811371	0.813182	0.805688	0.824619	0.793575	0.767970	0.817658
country.00069	GZ	113.33	170.51	-1	56	112.35	1	0.876306	0.122616	0	0	0.876306	0.781192	0.754714	0.721954	0.752665	0.729454	0.808373	0.706648	0.755845
country.00070	GZ	221.75	110.8	2	57	112.35	2	0.950640	0.025545	0	0	0.940659	0.950640	0.929674	0.928223	0.921593	0.921967	0.937062	0.910680	0.912925
country.00071	GZ	72.3	144.58	1	71	143.55	1	0.861708	0.145289	1	0	0.861708	0.784872	0.746055	0.709610	0.715795	0.695407	0.729396	0.653178	0.717042
country.00072	GZ	149.55	149.8	0	72	152.00	1	0.948585	0.046161	0	1	0.948585	0.927842	0.912115	0.910633	0.894215	0.866822	0.844249	0.801118	0.916019
country.00073	GZ	151.21	151.57	0	72	152.00	4	0.932350	0.058633	1	0	0.930701	0.878489	0.900059	0.932350	0.868945	0.886458	0.854152	0.838465	0.844743
country.00074	GZ	67.68	135.41	1	67	136.00	1	0.920735	0.153246	0	1	0.920735	0.861816	0.820272	0.781651	0.730961	0.687515	0.716771	0.753328	0.873349
country.00075	GZ	96.1	96.22	0	49	95.70	1	0.955389	0.027639	0	1	0.955389	0.932449	0.927292	0.931408	0.921718	0.922391	0.920954	0.931606	0.928207
country.00076	GZ	145.44	145.69	0	67	143.55	1	0.861774	0.081990	0	1	0.861774	0.790117	0.774865	0.772584	0.768593	0.776578	0.782992	0.797242	0.807815
country.00077	GZ	182.04	189.62	-1	92	184.57	1	0.943175	0.030504	0	1	0.943175	0.911678	0.909271	0.913822	0.892516	0.909474	0.913662	0.919005	0.913779
country.00078	GZ	68.39	168.56	-1	33	66.26	32	0.982223	0.379242	0	1	0.800983	0.689796	0.623034	0.593628	0.533847	0.527402	0.612333	0.474343	0.982223
country.00079	GZ	82.39	164.38	1	36	80.75	1	0.843964	0.132736	0	1	0.843964	0.751412	0.682986	0.653257	0.727485	0.716103	0.706352	0.737943	0.576592
country.00080	GZ	195.29	195.41	0	47	99.38	1	0.971793	0.024282	0	0	0.971793	0.963355	0.953974	0.959276	0.951797	0.936582	0.925198	0.927412	0.943224
country.00081	GZ	180.26	179.59	0	42	89.10	1	0.964624	0.019261	0	1	0.964624	0.961083	0.950503	0.947062	0.935582	0.924573	0.940061	0.957973	0.943665
country.00082	GZ	233.85	117.19	2	59	117.45	2	0.969819	0.010736	0	0	0.966074	0.969819	0.958618	0.964612	0.961957	0.956792	0.950957	0.947627	0.959549
country.00083	GZ	73.01	145.88	1	73	143.55	32	0.917229	0.251369	0	1	0.901700	0.812814	0.758731	0.711647	0.592690	0.571500	0.573826	0.620073	0.917229
country.00084	GZ	173.39	173.95	0	42	86.13	1	0.944603	0.045627	0	0	0.944603	0.930925	0.914844	0.919969	0.897778	0.887810	0.868871	0.900175	0.896581
country.00085	GZ	72.96	145.6	1	31	73.83	1	0.914307	0.155777	0	1	0.914307	0.853360	0.795045	0.758530	0.680788	0.725338	0.727508	0.843742	0.000000
country.00086	GZ	236.95	118.13	2	60	117.45	1	0.932737	0.010320	0	1	0.932737	0.912058	0.924313	0.925533	0.907569	0.915781	0.920521	0.924314	0.930442
country.00087	GZ	72.36	144.93	1	71	143.55	1	0.909471	0.229411	1	0	0.909471	0.813890	0.753525	0.708084	0.611918	0.592108	0.650909	0.735902	0.652037
country.00088	GZ	105.41	105.38	0	53	103.36	1	0.873260	0.127880	1	0	0.873260	0.777936	0.784831	0.819525	0.743494	0.723778	0.642648	0.614696	0.747267
country.00089	GZ	73.22	146.13	1	74	143.55	1	0.912060	0.308846	1	0	0.912060	0.824353	0.753504	0.702625	0.588171	0.536177	0.511574	0.525219	0.618257
country.00090	GZ	134.89	134.88	0	67	136.00	32	0.944677	0.034495	0	1	0.932080	0.921884	0.903156	0.908052	0.909825	0.893636	0.910537	0.938723	0.944677
country.00091	GZ	38.44	174.62	-1	58	117.45	1	0.878524	0.266270	1	0	0.878524	0.763182	0.693111	0.625637	0.570534	0.575435	0.645551	0.598872	0.535508
country.00092	GZ	164.55	163.49	0	79	161.50	1	0.967277	0.033026	0	1	0.967277	0.947427	0.935723	0.926991	0.927959	0.932778	0.931552	0.950213	0.945768
country.00093	GZ	86.22	85.54	0	40	86.13	32	0.860318	0.172676	0	1	0.833582	0.726029	0.710225	0.679748	0.648312	0.663755	0.695535	0.589455	0.860318
country.00094	GZ	114.02	114.01	0	56	112.35	1	0.867953	0.072087	0	1	0.867953	0.791510	0.805447	0.852502	0.770438	0.768701	0.796023	0.795710	0.807796
country.00095	GZ	90.05	179.35	1	44	89.10	1	0.865947	0.110314	0	1	0.865947	0.781846	0.756392	0.754874	0.772197	0.731241	0.746438	0.744161	0.817630
country.00096	GZ	115.28	115.35	0	58	117.45	1	0.925612	0.109669	1	0	0.925612	0.901576	0.858677	0.844633	0.802771	0.781278	0.796287	0.790861	0.829115
country.00097	GZ	37.72	113.12	-1	57	112.35	1	0.885933	0.339724	1	0	0.885933	0.764080	0.670776	0.591322	0.525848	0.514061	0.566572	0.501857	0.486326
country.00098	GZ	119.15	119.08	0	60	117.45	1	0.886768	0.145905	1	0	0.886768	0.845104	0.807518	0.807006	0.750007	0.707289	0.720344	0.731720	0.604573
country.00099	GZ	146.88	147.23	0	71	143.55	1	0.938466	0.034814	0	1	0.938466	0.905385	0.902792	0.909577	0.887420	0.877358	0.889032	0.904512	0.910374
disco.00000	GZ	115.05	115.28	0	57	117.45	8	0.976837	0.068323	0	1	0.901573	0.920126	0.870551	0.862326	0.915456	0.976837	0.860701	0.974362	0.966217
disco.00001	GZ	233.84	116.92	2	57	117.45	32	0.984547	0.057618	0	1	0.963373	0.950529	0.940120	0.927931	0.925926	0.923828	0.917380	0.910141	0.984547
disco.00002	GZ	227.45	114.44	2	47	92.29	2	0.960123	0.013917	0	0	0.959619	0.960123	0.946328	0.946082	0.947965	0.945726	0.949476	0.937035	0.940302
disco.00003	GZ	126.42	126.45	0	65	129.20	2	0.982441	0.008554	0	1	0.934686	0.982441	0.928186	0.978709	0.975482	0.970819	0.974309	0.976994	0.973465
disco.00004	GZ	120.94	120.76	0	60	123.05	1	0.987926	0.006046	0	1	0.987926	0.983578	0.981642	0.982533	0.981108	0.979587	0.982118	0.983838	0.980781
disco.00005	GZ	108.37	108.18	0	51	107.67	16	0.975383	0.040838	0	1	0.960482	0.948708	0.931854	0.930732	0.937235	0.928926	0.927812	0.975383	0.961045
disco.00006	GZ	123.83	123.36	0	63	123.05	1	0.963165	0.036491	0	0	0.963165	0.958193	0.946790	0.953435	0.931942	0.921406	0.906982	0.907609	0.920153
disco.00007	GZ	129.31	129.29	0	64	129.20	1	0.984594	0.006699	1	1	0.984594	0.979837	0.982246	0.978019	0.977771	0.971934	0.977327	0.977203	0.980735
disco.00008	GZ	121.49	121.58	0	58	123.05	1	0.987782	0.007118	0	1	0.987782	0.983809	0.982628	0.981288	0.979565	0.980040	0.975725	0.978150	0.983103
disco.00009	GZ	129.1	129.17	0	62	129.20	32	0.991864	0.022541	0	1	0.970868	0.969405	0.957953	0.951070	0.969241	0.990763	0.950576	0.990437	0.991864
disco.00010	GZ	106.98	106.99	0	53	107.67	16	0.988462	0.052376	0	1	0.943201	0.930694	0.929025	0.942508	0.931283	0.925524	0.940889	0.988462	0.987678
disco.00011	GZ	94.03	189.28	1	47	95.70	4	0.972663	0.019578	0	1	0.941051	0.955888	0.933794	0.972663	0.950282	0.971248	0.960672	0.962936	0.927031
disco.00012	GZ	112.27	112.31	0	57	112.35	32	0.982035	0.065643	0	1	0.938211	0.925463	0.915277	0.911613	0.917508	0.914813	0.911965	0.980127	0.982035
disco.00013	GZ	89.46	177.03	1	89	184.57	1	0.961780	0.018607	1	0	0.961780	0.948464	0.949882	0.946853	0.937186	0.950591	0.938294	0.939493	0.928687
disco.00014	GZ	103.4	103.66	0	52	103.36	1	0.946539	0.014414	0	0	0.946539	0.942507	0.934771	0.940456	0.924887	0.932430	0.922578	0.926642	0.931820
disco.00015	GZ	121.09	121.87	0	59	123.05	8	0.933416	0.019348	0	1	0.927589	0.921211	0.914908	0.913228	0.893802	0.933416	0.903546	0.923143	0.888736
disco.00016	GZ	122.71	122.39	0	62	123.05	32	0.978022	0.091909	0	1	0.920941	0.872354	0.878254	0.886117	0.871467	0.965834	0.886109	0.975512	0.978022
